

Kraj,Rok,Typ,BordelTyp,Hodnota
SK041B,2012,ODPAD_TONY_KM2,3,

SK041B,2012,ODPAD_TONY_KM2,4,

SK041B,2011,PROD_TONY,1,1

SK041B,2011,PROD_TONY,2,

SK041B,2011,PROD_TONY,3,4.6

SK041B,2011,PROD_TONY,4,5.6

SK041B,2011,ODPAD_TONY_KM2,1,

SK041B,2011,ODPAD_TONY_KM2,2,

SK041B,2011,ODPAD_TONY_KM2,3,

SK041B,2011,ODPAD_TONY_KM2,4,

SK041B,2010,PROD_TONY,1,1.3

SK041B,2010,PROD_TONY,2,

SK041B,2010,PROD_TONY,3,5.4

SK041B,2010,PROD_TONY,4,7.6

SK041B,2010,ODPAD_TONY_KM2,1,

SK041B,2010,ODPAD_TONY_KM2,2,

SK041B,2010,ODPAD_TONY_KM2,3,

SK041B,2010,ODPAD_TONY_KM2,4,

SK041B,2009,PROD_TONY,1,1.4

SK041B,2009,PROD_TONY,2,

SK041B,2009,PROD_TONY,3,4.9

SK041B,2009,PROD_TONY,4,6.7

SK041B,2009,ODPAD_TONY_KM2,1,

SK041B,2009,ODPAD_TONY_KM2,2,

SK041B,2009,ODPAD_TONY_KM2,3,

SK041B,2009,ODPAD_TONY_KM2,4,

SK041B,2008,PROD_TONY,1,3

SK041B,2008,PROD_TONY,2,

SK041B,2008,PROD_TONY,3,5.1

SK041B,2008,PROD_TONY,4,6.5

SK041B,2008,ODPAD_TONY_KM2,1,

SK041B,2008,ODPAD_TONY_KM2,2,

SK041B,2008,ODPAD_TONY_KM2,3,

SK041B,2008,ODPAD_TONY_KM2,4,

SK041B,2007,PROD_TONY,1,7.2

SK041B,2007,PROD_TONY,2,0.2

SK041B,2007,PROD_TONY,3,6.7

SK041B,2007,PROD_TONY,4,9.4

SK041B,2007,ODPAD_TONY_KM2,1,

SK041B,2007,ODPAD_TONY_KM2,2,

SK041B,2007,ODPAD_TONY_KM2,3,

SK041B,2007,ODPAD_TONY_KM2,4,

SK041B,2006,PROD_TONY,1,1

SK041B,2006,PROD_TONY,2,0.3

SK041B,2006,PROD_TONY,3,5.8

SK041B,2006,PROD_TONY,4,3.3

SK041B,2006,ODPAD_TONY_KM2,1,

SK041B,2006,ODPAD_TONY_KM2,2,

SK041B,2006,ODPAD_TONY_KM2,3,

SK041B,2006,ODPAD_TONY_KM2,4,

SK041B,2005,PROD_TONY,1,2

SK041B,2005,PROD_TONY,2,0.6

SK041B,2005,PROD_TONY,3,5.8

SK041B,2005,PROD_TONY,4,4.1

SK041B,2005,ODPAD_TONY_KM2,1,

SK041B,2005,ODPAD_TONY_KM2,2,

SK041B,2005,ODPAD_TONY_KM2,3,

SK041B,2005,ODPAD_TONY_KM2,4,

SK041B,2004,PROD_TONY,1,2.5

SK041B,2004,PROD_TONY,2,0.4

SK041B,2004,PROD_TONY,3,6.3

SK041B,2004,PROD_TONY,4,3.5

SK041B,2004,ODPAD_TONY_KM2,1,

SK041B,2004,ODPAD_TONY_KM2,2,

SK041B,2004,ODPAD_TONY_KM2,3,

SK041B,2004,ODPAD_TONY_KM2,4,

SK041B,2003,PROD_TONY,1,2.5

SK041B,2003,PROD_TONY,2,0.8

SK041B,2003,PROD_TONY,3,8.2

SK041B,2003,PROD_TONY,4,4

SK041B,2003,ODPAD_TONY_KM2,1,

SK041B,2003,ODPAD_TONY_KM2,2,

SK041B,2003,ODPAD_TONY_KM2,3,

SK041B,2003,ODPAD_TONY_KM2,4,

SK041B,2002,PROD_TONY,1,4.6

SK041B,2002,PROD_TONY,2,1.4

SK041B,2002,PROD_TONY,3,9

SK041B,2002,PROD_TONY,4,5.7

SK041B,2002,ODPAD_TONY_KM2,1,

SK041B,2002,ODPAD_TONY_KM2,2,

SK041B,2002,ODPAD_TONY_KM2,3,

SK041B,2002,ODPAD_TONY_KM2,4,

SK041B,2001,PROD_TONY,1,9.3

SK041B,2001,PROD_TONY,2,4.8

SK041B,2001,PROD_TONY,3,10.5

SK041B,2001,PROD_TONY,4,7.6

SK041B,2001,ODPAD_TONY_KM2,1,

SK041B,2001,ODPAD_TONY_KM2,2,

SK041B,2001,ODPAD_TONY_KM2,3,

SK041B,2001,ODPAD_TONY_KM2,4,

SK041C,2019,PROD_TONY,1,187.6

SK041C,2019,PROD_TONY,2,16.3

SK041C,2019,PROD_TONY,3,266.6

SK041C,2019,PROD_TONY,4,1663.8

SK041C,2019,ODPAD_TONY_KM2,1,0.3

SK041C,2019,ODPAD_TONY_KM2,2,

SK041C,2019,ODPAD_TONY_KM2,3,0.5

SK041C,2019,ODPAD_TONY_KM2,4,3

SK041C,2018,PROD_TONY,1,3.9

SK041C,2018,PROD_TONY,2,2

SK041C,2018,PROD_TONY,3,8

SK041C,2018,PROD_TONY,4,7.2

SK041C,2018,ODPAD_TONY_KM2,1,

SK041C,2018,ODPAD_TONY_KM2,2,

SK041C,2018,ODPAD_TONY_KM2,3,

SK041C,2018,ODPAD_TONY_KM2,4,

SK041C,2017,PROD_TONY,1,3.7

SK041C,2017,PROD_TONY,2,3.3

SK041C,2017,PROD_TONY,3,10.3

SK041C,2017,PROD_TONY,4,9.4

SK041C,2017,ODPAD_TONY_KM2,1,

SK041C,2017,ODPAD_TONY_KM2,2,

SK041C,2017,ODPAD_TONY_KM2,3,

SK041C,2017,ODPAD_TONY_KM2,4,

SK041C,2016,PROD_TONY,1,4

SK041C,2016,PROD_TONY,2,5.8

SK041C,2016,PROD_TONY,3,13.9

SK041C,2016,PROD_TONY,4,13.5

SK041C,2016,ODPAD_TONY_KM2,1,

SK041C,2016,ODPAD_TONY_KM2,2,

SK041C,2016,ODPAD_TONY_KM2,3,

SK041C,2016,ODPAD_TONY_KM2,4,

SK041C,2015,PROD_TONY,1,4

SK041C,2015,PROD_TONY,2,8.7

SK041C,2015,PROD_TONY,3,17.8

SK041C,2015,PROD_TONY,4,18

SK041C,2015,ODPAD_TONY_KM2,1,

SK041C,2015,ODPAD_TONY_KM2,2,

SK041C,2015,ODPAD_TONY_KM2,3,

SK041C,2015,ODPAD_TONY_KM2,4,

SK041C,2014,PROD_TONY,1,4.5

SK041C,2014,PROD_TONY,2,5.5

SK041C,2014,PROD_TONY,3,13.8

SK041C,2014,PROD_TONY,4,13.7

SK041C,2014,ODPAD_TONY_KM2,1,

SK041C,2014,ODPAD_TONY_KM2,2,

SK041C,2014,ODPAD_TONY_KM2,3,

SK041C,2014,ODPAD_TONY_KM2,4,

SK041C,2013,PROD_TONY,1,5.6

SK041C,2013,PROD_TONY,2,1

SK041C,2013,PROD_TONY,3,9.1

SK041C,2013,PROD_TONY,4,7.8

SK041C,2013,ODPAD_TONY_KM2,1,

SK041C,2013,ODPAD_TONY_KM2,2,

SK041C,2013,ODPAD_TONY_KM2,3,

SK041C,2013,ODPAD_TONY_KM2,4,

SK041C,2012,PROD_TONY,1,5.8

SK041C,2012,PROD_TONY,2,0.9

SK041C,2012,PROD_TONY,3,9.3

SK041C,2012,PROD_TONY,4,8.2

SK041C,2012,ODPAD_TONY_KM2,1,

SK041C,2012,ODPAD_TONY_KM2,2,

SK041C,2012,ODPAD_TONY_KM2,3,

SK041C,2012,ODPAD_TONY_KM2,4,

SK041C,2011,PROD_TONY,1,7.5

SK041C,2011,PROD_TONY,2,0.8

SK041C,2011,PROD_TONY,3,10

SK041C,2011,PROD_TONY,4,10

SK041C,2011,ODPAD_TONY_KM2,1,

SK041C,2011,ODPAD_TONY_KM2,2,

SK041C,2011,ODPAD_TONY_KM2,3,

SK041C,2011,ODPAD_TONY_KM2,4,

SK041C,2010,PROD_TONY,1,6.5

SK041C,2010,PROD_TONY,2,2

SK041C,2010,PROD_TONY,3,10.9

SK041C,2010,PROD_TONY,4,9.2

SK041C,2010,ODPAD_TONY_KM2,1,

SK041C,2010,ODPAD_TONY_KM2,2,

SK041C,2010,ODPAD_TONY_KM2,3,

SK041C,2010,ODPAD_TONY_KM2,4,

SK041C,2009,PROD_TONY,1,7.8

SK041C,2009,PROD_TONY,2,2.3

SK041C,2009,PROD_TONY,3,11.1

SK041C,2009,PROD_TONY,4,10.3

SK041C,2009,ODPAD_TONY_KM2,1,

SK041C,2009,ODPAD_TONY_KM2,2,

SK041C,2009,ODPAD_TONY_KM2,3,

SK041C,2009,ODPAD_TONY_KM2,4,

SK041C,2008,PROD_TONY,1,13.2

SK041C,2008,PROD_TONY,2,2.1

SK041C,2008,PROD_TONY,3,14.4

SK041C,2008,PROD_TONY,4,16.7

SK041C,2008,ODPAD_TONY_KM2,1,

SK041C,2008,ODPAD_TONY_KM2,2,

SK041C,2008,ODPAD_TONY_KM2,3,

SK041C,2008,ODPAD_TONY_KM2,4,

SK041C,2007,PROD_TONY,1,21.3

SK041C,2007,PROD_TONY,2,1.9

SK041C,2007,PROD_TONY,3,16.4

SK041C,2007,PROD_TONY,4,24.8

SK041C,2007,ODPAD_TONY_KM2,1,

SK041C,2007,ODPAD_TONY_KM2,2,

SK041C,2007,ODPAD_TONY_KM2,3,

SK041C,2007,ODPAD_TONY_KM2,4,

SK041C,2006,PROD_TONY,1,23.6

SK041C,2006,PROD_TONY,2,2

SK041C,2006,PROD_TONY,3,18.8

SK041C,2006,PROD_TONY,4,28.9

SK041C,2006,ODPAD_TONY_KM2,1,

SK041C,2006,ODPAD_TONY_KM2,2,

SK041C,2006,ODPAD_TONY_KM2,3,

SK041C,2006,ODPAD_TONY_KM2,4,0.1

SK041C,2005,PROD_TONY,1,18.9

SK041C,2005,PROD_TONY,2,2

SK041C,2005,PROD_TONY,3,18.8

SK041C,2005,PROD_TONY,4,24.2

SK041C,2005,ODPAD_TONY_KM2,1,

SK041C,2005,ODPAD_TONY_KM2,2,

SK041C,2005,ODPAD_TONY_KM2,3,

SK041C,2005,ODPAD_TONY_KM2,4,

SK041C,2004,PROD_TONY,1,20

SK041C,2004,PROD_TONY,2,2.1

SK041C,2004,PROD_TONY,3,20.7

SK041C,2004,PROD_TONY,4,25.7

SK041C,2004,ODPAD_TONY_KM2,1,

SK041C,2004,ODPAD_TONY_KM2,2,

SK041C,2004,ODPAD_TONY_KM2,3,

SK041C,2004,ODPAD_TONY_KM2,4,

SK041C,2003,PROD_TONY,1,28.4

SK041C,2003,PROD_TONY,2,1.1

SK041C,2003,PROD_TONY,3,22.6

SK041C,2003,PROD_TONY,4,32.6

SK041C,2003,ODPAD_TONY_KM2,1,0.1

SK041C,2003,ODPAD_TONY_KM2,2,

SK041C,2003,ODPAD_TONY_KM2,3,

SK041C,2003,ODPAD_TONY_KM2,4,0.1

SK041C,2002,PROD_TONY,1,23

SK041C,2002,PROD_TONY,2,1.6

SK041C,2002,PROD_TONY,3,22.3

SK041C,2002,PROD_TONY,4,28.7

SK041C,2002,ODPAD_TONY_KM2,1,

SK041C,2002,ODPAD_TONY_KM2,2,

SK041C,2002,ODPAD_TONY_KM2,3,

SK041C,2002,ODPAD_TONY_KM2,4,0.1

SK041C,2001,PROD_TONY,1,18.5

SK041C,2001,PROD_TONY,2,1.8

SK041C,2001,PROD_TONY,3,23.1

SK041C,2001,PROD_TONY,4,25.3

SK041C,2001,ODPAD_TONY_KM2,1,

SK041C,2001,ODPAD_TONY_KM2,2,

SK041C,2001,ODPAD_TONY_KM2,3,

SK041C,2001,ODPAD_TONY_KM2,4,

SK041D,2019,PROD_TONY,1,441.9

SK041D,2019,PROD_TONY,2,306.1

SK041D,2019,PROD_TONY,3,1142.3

SK041D,2019,PROD_TONY,4,2616.6

SK041D,2019,ODPAD_TONY_KM2,1,0.6

SK041D,2019,ODPAD_TONY_KM2,2,0.4

SK041D,2019,ODPAD_TONY_KM2,3,1.5

SK041D,2019,ODPAD_TONY_KM2,4,3.4

SK041D,2018,PROD_TONY,1,84.6

SK041D,2018,PROD_TONY,2,313.6

SK041D,2018,PROD_TONY,3,795.1

SK041D,2018,PROD_TONY,4,381.7

SK041D,2018,ODPAD_TONY_KM2,1,0.1

SK041D,2018,ODPAD_TONY_KM2,2,0.4

SK041D,2018,ODPAD_TONY_KM2,3,1

SK041D,2018,ODPAD_TONY_KM2,4,0.5

SK041D,2017,PROD_TONY,1,85.8

SK041D,2017,PROD_TONY,2,257.5

SK041D,2017,PROD_TONY,3,569.3

SK041D,2017,PROD_TONY,4,356.6

SK041D,2017,ODPAD_TONY_KM2,1,0.1

SK041D,2017,ODPAD_TONY_KM2,2,0.3

SK041D,2017,ODPAD_TONY_KM2,3,0.7

SK041D,2017,ODPAD_TONY_KM2,4,0.5

SK041D,2016,PROD_TONY,1,66.2

SK041D,2016,PROD_TONY,2,1243.2

SK041D,2016,PROD_TONY,3,577.5

SK041D,2016,PROD_TONY,4,240

SK041D,2016,ODPAD_TONY_KM2,1,0.1

SK041D,2016,ODPAD_TONY_KM2,2,1.6

SK041D,2016,ODPAD_TONY_KM2,3,0.8

SK041D,2016,ODPAD_TONY_KM2,4,0.3

SK041D,2015,PROD_TONY,1,110.8

SK041D,2015,PROD_TONY,2,1381

SK041D,2015,PROD_TONY,3,701.4

SK041D,2015,PROD_TONY,4,808.6

SK041D,2015,ODPAD_TONY_KM2,1,0.1

SK041D,2015,ODPAD_TONY_KM2,2,1.8

SK041D,2015,ODPAD_TONY_KM2,3,0.9

SK041D,2015,ODPAD_TONY_KM2,4,1.1

SK041D,2014,PROD_TONY,1,173.2

SK041D,2014,PROD_TONY,2,1534.3

SK041D,2014,PROD_TONY,3,653.4

SK041D,2014,PROD_TONY,4,761.6

SK041D,2014,ODPAD_TONY_KM2,1,0.2

SK041D,2014,ODPAD_TONY_KM2,2,2

SK041D,2014,ODPAD_TONY_KM2,3,0.8

SK041D,2014,ODPAD_TONY_KM2,4,1

SK041D,2013,PROD_TONY,1,153.6

SK041D,2013,PROD_TONY,2,1213.1

SK041D,2013,PROD_TONY,3,734.9

SK041D,2013,PROD_TONY,4,840.1

SK041D,2013,ODPAD_TONY_KM2,1,0.2

SK041D,2013,ODPAD_TONY_KM2,2,1.6

SK041D,2013,ODPAD_TONY_KM2,3,1

SK041D,2013,ODPAD_TONY_KM2,4,1.1

SK041D,2012,PROD_TONY,1,176.2

SK041D,2012,PROD_TONY,2,1292.6

SK041D,2012,PROD_TONY,3,863

SK041D,2012,PROD_TONY,4,493.4

SK041D,2012,ODPAD_TONY_KM2,1,0.2

SK041D,2012,ODPAD_TONY_KM2,2,1.7

SK041D,2012,ODPAD_TONY_KM2,3,1.1

SK041D,2012,ODPAD_TONY_KM2,4,0.6

SK041D,2011,PROD_TONY,1,78

SK041D,2011,PROD_TONY,2,735.7

SK041D,2011,PROD_TONY,3,497.2

SK041D,2011,PROD_TONY,4,430.9

SK041D,2011,ODPAD_TONY_KM2,1,0.1

SK041D,2011,ODPAD_TONY_KM2,2,1

SK041D,2011,ODPAD_TONY_KM2,3,0.6

SK041D,2011,ODPAD_TONY_KM2,4,0.6

SK041D,2010,PROD_TONY,1,84.5

SK041D,2010,PROD_TONY,2,1561.1

SK041D,2010,PROD_TONY,3,828.2

SK041D,2010,PROD_TONY,4,456.3

SK041D,2010,ODPAD_TONY_KM2,1,0.1

SK041D,2010,ODPAD_TONY_KM2,2,2

SK041D,2010,ODPAD_TONY_KM2,3,1.1

SK041D,2010,ODPAD_TONY_KM2,4,0.6

SK041D,2009,PROD_TONY,1,139.7

SK041D,2009,PROD_TONY,2,1054

SK041D,2009,PROD_TONY,3,848.4

SK041D,2009,PROD_TONY,4,653

SK041D,2009,ODPAD_TONY_KM2,1,0.2

SK041D,2009,ODPAD_TONY_KM2,2,1.4

SK041D,2009,ODPAD_TONY_KM2,3,1.1

SK041D,2009,ODPAD_TONY_KM2,4,0.8

SK041D,2008,PROD_TONY,1,97

SK041D,2008,PROD_TONY,2,854.8

SK041D,2008,PROD_TONY,3,509.6

SK041D,2008,PROD_TONY,4,714.6

SK041D,2008,ODPAD_TONY_KM2,1,0.1

SK041D,2008,ODPAD_TONY_KM2,2,1.1

SK041D,2008,ODPAD_TONY_KM2,3,0.7

SK041D,2008,ODPAD_TONY_KM2,4,0.9

SK041D,2007,PROD_TONY,1,76.9

SK041D,2007,PROD_TONY,2,2204.1

SK041D,2007,PROD_TONY,3,551.7

SK041D,2007,PROD_TONY,4,716.8

SK041D,2007,ODPAD_TONY_KM2,1,0.1

SK041D,2007,ODPAD_TONY_KM2,2,2.9

SK041D,2007,ODPAD_TONY_KM2,3,0.7

SK041D,2007,ODPAD_TONY_KM2,4,0.9

SK041D,2006,PROD_TONY,1,436.3

SK041D,2006,PROD_TONY,2,2223.4

SK041D,2006,PROD_TONY,3,680.3

SK041D,2006,PROD_TONY,4,1202.3

SK041D,2006,ODPAD_TONY_KM2,1,0.6

SK041D,2006,ODPAD_TONY_KM2,2,2.9

SK041D,2006,ODPAD_TONY_KM2,3,0.9

SK041D,2006,ODPAD_TONY_KM2,4,1.6

SK041D,2005,PROD_TONY,1,546

SK041D,2005,PROD_TONY,2,2513.5

SK041D,2005,PROD_TONY,3,835.4

SK041D,2005,PROD_TONY,4,1256.5

SK041D,2005,ODPAD_TONY_KM2,1,0.7

SK041D,2005,ODPAD_TONY_KM2,2,3.3

SK041D,2005,ODPAD_TONY_KM2,3,1.1

SK041D,2005,ODPAD_TONY_KM2,4,1.6

SK041D,2004,PROD_TONY,1,717.9

SK041D,2004,PROD_TONY,2,2285.7

SK041D,2004,PROD_TONY,3,649.9

SK041D,2004,PROD_TONY,4,1727

SK041D,2004,ODPAD_TONY_KM2,1,0.9

SK041D,2004,ODPAD_TONY_KM2,2,3

SK041D,2004,ODPAD_TONY_KM2,3,0.8

SK041D,2004,ODPAD_TONY_KM2,4,2.2

SK041D,2003,PROD_TONY,1,240.2

SK041D,2003,PROD_TONY,2,3930.2

SK041D,2003,PROD_TONY,3,745.6

SK041D,2003,PROD_TONY,4,2220.6

SK041D,2003,ODPAD_TONY_KM2,1,0.3

SK041D,2003,ODPAD_TONY_KM2,2,5.1

SK041D,2003,ODPAD_TONY_KM2,3,1

SK041D,2003,ODPAD_TONY_KM2,4,2.9

SK041D,2002,PROD_TONY,1,268.7

SK041D,2002,PROD_TONY,2,3506.8

SK041D,2002,PROD_TONY,3,657.4

SK041D,2002,PROD_TONY,4,2352.7

SK041D,2002,ODPAD_TONY_KM2,1,0.3

SK041D,2002,ODPAD_TONY_KM2,2,4.6

SK041D,2002,ODPAD_TONY_KM2,3,0.9

SK041D,2002,ODPAD_TONY_KM2,4,3.1

SK041D,2001,PROD_TONY,1,273.4

SK041D,2001,PROD_TONY,2,3674.7

SK041D,2001,PROD_TONY,3,710.7

SK041D,2001,PROD_TONY,4,2106.5

SK041D,2001,ODPAD_TONY_KM2,1,0.4

SK041D,2001,ODPAD_TONY_KM2,2,4.8

SK041D,2001,ODPAD_TONY_KM2,3,0.9

SK041D,2001,ODPAD_TONY_KM2,4,2.7

SK042,2019,PROD_TONY,1,5471.5

SK042,2019,PROD_TONY,2,4443.4

SK042,2019,PROD_TONY,3,10077.4

SK042,2019,PROD_TONY,4,88564.2

SK042,2019,ODPAD_TONY_KM2,1,0.8

SK042,2019,ODPAD_TONY_KM2,2,0.7

SK042,2019,ODPAD_TONY_KM2,3,1.5

SK042,2019,ODPAD_TONY_KM2,4,13.1

SK042,2018,PROD_TONY,1,2587.4

SK042,2018,PROD_TONY,2,6949.5

SK042,2018,PROD_TONY,3,8939.3

SK042,2018,PROD_TONY,4,105103.8

SK042,2018,ODPAD_TONY_KM2,1,0.4

SK042,2018,ODPAD_TONY_KM2,2,1

SK042,2018,ODPAD_TONY_KM2,3,1.3

SK042,2018,ODPAD_TONY_KM2,4,15.6

SK042,2017,PROD_TONY,1,2907

SK042,2017,PROD_TONY,2,9068

SK042,2017,PROD_TONY,3,8541.3

SK042,2017,PROD_TONY,4,116696.7

SK042,2017,ODPAD_TONY_KM2,1,0.4

SK042,2017,ODPAD_TONY_KM2,2,1.3

SK042,2017,ODPAD_TONY_KM2,3,1.3

SK042,2017,ODPAD_TONY_KM2,4,17.3

SK042,2016,PROD_TONY,1,2965.6

SK042,2016,PROD_TONY,2,7346.4

SK042,2016,PROD_TONY,3,8239

SK042,2016,PROD_TONY,4,113138.7

SK042,2016,ODPAD_TONY_KM2,1,0.4

SK042,2016,ODPAD_TONY_KM2,2,1.1

SK042,2016,ODPAD_TONY_KM2,3,1.2

SK042,2016,ODPAD_TONY_KM2,4,16.8

SK042,2015,PROD_TONY,1,3375.4

SK042,2015,PROD_TONY,2,9126.4

SK042,2015,PROD_TONY,3,9109

SK042,2015,PROD_TONY,4,115677

SK042,2015,ODPAD_TONY_KM2,1,0.5

SK042,2015,ODPAD_TONY_KM2,2,1.4

SK042,2015,ODPAD_TONY_KM2,3,1.3

SK042,2015,ODPAD_TONY_KM2,4,17.1

SK042,2014,PROD_TONY,1,3680.3

SK042,2014,PROD_TONY,2,8375.5

SK042,2014,PROD_TONY,3,9856.1

SK042,2014,PROD_TONY,4,115921

SK042,2014,ODPAD_TONY_KM2,1,0.5

SK042,2014,ODPAD_TONY_KM2,2,1.2

SK042,2014,ODPAD_TONY_KM2,3,1.5

SK042,2014,ODPAD_TONY_KM2,4,17.2

SK042,2013,PROD_TONY,1,3647.6

SK042,2013,PROD_TONY,2,9432.2

SK042,2013,PROD_TONY,3,9997.7

SK042,2013,PROD_TONY,4,102332.8

SK042,2013,ODPAD_TONY_KM2,1,0.5

SK042,2013,ODPAD_TONY_KM2,2,1.4

SK042,2013,ODPAD_TONY_KM2,3,1.5

SK042,2013,ODPAD_TONY_KM2,4,15.2

SK042,2012,PROD_TONY,1,3642.9

SK042,2012,PROD_TONY,2,10816.3

SK042,2012,PROD_TONY,3,10286.8

SK042,2012,PROD_TONY,4,103216.2

SK042,2012,ODPAD_TONY_KM2,1,0.5

SK042,2012,ODPAD_TONY_KM2,2,1.6

SK042,2012,ODPAD_TONY_KM2,3,1.5

SK042,2012,ODPAD_TONY_KM2,4,15.3

SK042,2011,PROD_TONY,1,3509.2

SK042,2011,PROD_TONY,2,10208.9

SK042,2011,PROD_TONY,3,11028.8

SK042,2011,PROD_TONY,4,104650.6

SK042,2011,ODPAD_TONY_KM2,1,0.5

SK042,2011,ODPAD_TONY_KM2,2,1.5

SK042,2011,ODPAD_TONY_KM2,3,1.6

SK042,2011,ODPAD_TONY_KM2,4,15.5

SK042,2010,PROD_TONY,1,3532.5

SK042,2010,PROD_TONY,2,10492.6

SK042,2010,PROD_TONY,3,12589.3

SK042,2010,PROD_TONY,4,92798.8

SK042,2010,ODPAD_TONY_KM2,1,0.5

SK042,2010,ODPAD_TONY_KM2,2,1.6

SK042,2010,ODPAD_TONY_KM2,3,1.9

SK042,2010,ODPAD_TONY_KM2,4,13.7

SK042,2009,PROD_TONY,1,3336.2

SK042,2009,PROD_TONY,2,9867.3

SK042,2009,PROD_TONY,3,12459.9

SK042,2009,PROD_TONY,4,72796.6

SK042,2009,ODPAD_TONY_KM2,1,0.5

SK042,2009,ODPAD_TONY_KM2,2,1.5

SK042,2009,ODPAD_TONY_KM2,3,1.8

SK042,2009,ODPAD_TONY_KM2,4,10.8

SK042,2008,PROD_TONY,1,3596.5

SK042,2008,PROD_TONY,2,12208.7

SK042,2008,PROD_TONY,3,13912.8

SK042,2008,PROD_TONY,4,99955

SK042,2008,ODPAD_TONY_KM2,1,0.5

SK042,2008,ODPAD_TONY_KM2,2,1.8

SK042,2008,ODPAD_TONY_KM2,3,2.1

SK042,2008,ODPAD_TONY_KM2,4,14.8

SK042,2007,PROD_TONY,1,4088.1

SK042,2007,PROD_TONY,2,13712.8

SK042,2007,PROD_TONY,3,15593.5

SK042,2007,PROD_TONY,4,108195.8

SK042,2007,ODPAD_TONY_KM2,1,0.6

SK042,2007,ODPAD_TONY_KM2,2,2

SK042,2007,ODPAD_TONY_KM2,3,2.3

SK042,2007,ODPAD_TONY_KM2,4,16

SK042,2006,PROD_TONY,1,11271.4

SK042,2006,PROD_TONY,2,16439

SK042,2006,PROD_TONY,3,18780.4

SK042,2006,PROD_TONY,4,114587.8

SK042,2006,ODPAD_TONY_KM2,1,1.7

SK042,2006,ODPAD_TONY_KM2,2,2.4

SK042,2006,ODPAD_TONY_KM2,3,2.8

SK042,2006,ODPAD_TONY_KM2,4,17

SK042,2005,PROD_TONY,1,14999.3

SK042,2005,PROD_TONY,2,18145.3

SK042,2005,PROD_TONY,3,20195.9

SK042,2005,PROD_TONY,4,99625.4

SK042,2005,ODPAD_TONY_KM2,1,2.2

SK042,2005,ODPAD_TONY_KM2,2,2.7

SK042,2005,ODPAD_TONY_KM2,3,3

SK042,2005,ODPAD_TONY_KM2,4,14.8

SK042,2004,PROD_TONY,1,13268.6

SK042,2004,PROD_TONY,2,20162.1

SK042,2004,PROD_TONY,3,19142.9

SK042,2004,PROD_TONY,4,111550.4

SK042,2004,ODPAD_TONY_KM2,1,2

SK042,2004,ODPAD_TONY_KM2,2,3

SK042,2004,ODPAD_TONY_KM2,3,2.8

SK042,2004,ODPAD_TONY_KM2,4,16.5

SK042,2003,PROD_TONY,1,16242.8

SK042,2003,PROD_TONY,2,19037.8

SK042,2003,PROD_TONY,3,21269.1

SK042,2003,PROD_TONY,4,108659.7

SK042,2003,ODPAD_TONY_KM2,1,2.4

SK042,2003,ODPAD_TONY_KM2,2,2.8

SK042,2003,ODPAD_TONY_KM2,3,3.1

SK042,2003,ODPAD_TONY_KM2,4,16.1

SK042,2002,PROD_TONY,1,21077.4

SK042,2002,PROD_TONY,2,24657.4

SK042,2002,PROD_TONY,3,22470

SK042,2002,PROD_TONY,4,91863.9

SK042,2002,ODPAD_TONY_KM2,1,3.1

SK042,2002,ODPAD_TONY_KM2,2,3.7

SK042,2002,ODPAD_TONY_KM2,3,3.3

SK042,2002,ODPAD_TONY_KM2,4,13.6

SK042,2001,PROD_TONY,1,25209.1

SK042,2001,PROD_TONY,2,34382

SK042,2001,PROD_TONY,3,28028.9

SK042,2001,PROD_TONY,4,87232.5

SK042,2001,ODPAD_TONY_KM2,1,3.7

SK042,2001,ODPAD_TONY_KM2,2,5.1

SK042,2001,ODPAD_TONY_KM2,3,4.1

SK042,2001,ODPAD_TONY_KM2,4,12.9

SK0421,2019,PROD_TONY,1,265.1

SK0421,2019,PROD_TONY,2,19.9

SK0421,2019,PROD_TONY,3,221.9

SK0421,2019,PROD_TONY,4,2294.6

SK0421,2019,ODPAD_TONY_KM2,1,0.5

SK0421,2019,ODPAD_TONY_KM2,2,

SK0421,2019,ODPAD_TONY_KM2,3,0.4

SK0421,2019,ODPAD_TONY_KM2,4,3.9

SK0421,2018,PROD_TONY,1,4.6

SK0421,2018,PROD_TONY,2,1.4

SK0421,2018,PROD_TONY,3,6.9

